Year,Name,Rank,Genre,Publisher,NA_Sales
2006.0,Captain Tsubasa,11664,Sports,Namco Bandai Games,0.0
1998.0,No One Can Stop Mr. Domino!,11667,Misc,JVC,0.04
2002.0,GT Advance 3: Pro Concept Racing,11669,Racing,THQ,0.05
2005.0,PQ: Practical Intelligence Quotient,11670,Puzzle,D3Publisher,0.07
2000.0,Duke Nukem: Land of the Babes,11671,Shooter,Atari,0.04
1994.0,Majin Tensei,11672,Role-Playing,Atlus,0.0
1998.0,Dragon Force II: Kamisarishi Daichi ni,11673,Strategy,Sega,0.0
1998.0,Monkey Hero,11675,Action,Take-Two Interactive,0.04
2008.0,Tokyo Beat Down,11676,Action,Success,0.07
1995.0,Krazy Ivan,11677,Simulation,Psygnosis,0.04
1995.0,Quo Vadis,11679,Strategy,Glams,0.0
2004.0,The Lord of the Rings: The Battle for Middle-Earth,11680,Strategy,Electronic Arts,0.01
2008.0,The Legend of Kage 2,11681,Action,Square Enix,0.07
2007.0,Fate/Tiger Colosseum,11682,Fighting,Capcom,0.0
2009.0,World Party Games,11683,Misc,505 Games,0.07
2009.0,Animal Kingdom: Wildlife Expedition,11686,Adventure,Natsume,0.07
2012.0,Brothers in Arms: Furious 4,11687,Shooter,Ubisoft,0.01
2009.0,Rogue Trooper: Quartz Zone Massacre,11688,Shooter,Reef Entertainment,0.07
2005.0,Dragon Ball Z: The Legacy of Goku I & II,11689,Role-Playing,Atari,0.05
2009.0,Crayola: Colorful Journey,11691,Misc,Crave Entertainment,0.07
2009.0,Storybook Workshop,11692,Misc,Konami Digital Entertainment,0.07
2006.0,World Tour Soccer 06,11693,Sports,Sony Computer Entertainment,0.07
2004.0,Stella Deus: The Gate of Eternity,11694,Strategy,505 Games,0.04
2007.0,One Piece: Gear Spirit,11697,Fighting,Namco Bandai Games,0.0
2007.0,Tales of Fandom Vol.2,11698,Role-Playing,Namco Bandai Games,0.0
2008.0,Minna no Joushiki Ryoku TV,11700,Misc,Nintendo,0.0
2002.0,P.T.O. IV: Pacific Theater of Operations,11701,Strategy,Tecmo Koei,0.04
2009.0,WipEout HD Fury,11702,Racing,Sony Computer Entertainment,0.0
2014.0,Genkai Totsuki Moero Chronicle,11703,Role-Playing,Compile Heart,0.0
2008.0,Tears to Tiara: Garland of the Earth,11705,Strategy,Aqua Plus,0.0
2006.0,Mind Quiz: Your Brain Coach,11707,Misc,Ubisoft,0.0
2004.0,Codename: Kids Next Door: Operation S.O.D.A.,11710,Platform,Global Star,0.05
2006.0,Far Cry Instincts Evolution,11711,Shooter,Ubisoft,0.06
2012.0,Conception: Please Give Birth to My Child!,11713,Role-Playing,Spike,0.0
1987.0,Super Football,11718,Sports,Atari,0.07
2011.0,The Idolmaster: Gravure For You! Vol. 3,11719,Misc,Namco Bandai Games,0.0
2009.0,Learn Geography,11720,Misc,DreamCatcher Interactive,0.07
2008.0,Disaster: Day of Crisis,11722,Action,Nintendo,0.0
2008.0,My Fun Facts Coach,11728,Misc,Ubisoft,0.07
2011.0,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,11730,Sports,Konami Digital Entertainment,0.0
2012.0,Nicola Kanshuu: Model Oshare * Audition Platina,11731,Action,Alchemist,0.0
2011.0,Fairy Tail: Portable Guild 2,11734,Fighting,Konami Digital Entertainment,0.0
1998.0,Wizardry: Llylgamyn Saga,11737,Role-Playing,Locus,0.0
2009.0,Party Pigs: Farmyard Games,11738,Misc,Data Design Interactive,0.07
2008.0,Kinnikuman Muscle Grand Prix Max 2: Tokumori,11739,Fighting,Namco Bandai Games,0.0
1994.0,Gale Racer,11740,Racing,Sega,0.0
2005.0,In The Groove,11741,Misc,RedOctane,0.04
2010.0,Beat City,11743,Misc,THQ,0.07
2008.0,Naruto Shippuden: Gekito Ninja Taisen! EX 3,11746,Fighting,Takara Tomy,0.0
2010.0,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,11747,Adventure,Sony Computer Entertainment,0.0
2009.0,Torchlight,11748,Role-Playing,JoWood Productions,0.0
2002.0,Magic Pengel: The Quest for Color,11750,Role-Playing,Taito,0.04
1987.0,Super Baseball,11751,Sports,Atari,0.07
1994.0,Formula One World Championship: Beyond the Limit,11753,Racing,Sega,0.0
2010.0,Hakuouki DS,11754,Adventure,Idea Factory,0.0
1997.0,Buster Bros. Collection,11755,Puzzle,Capcom,0.04
2006.0,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,11756,Misc,Sega,0.0
2014.0,Medabots 8,11759,Role-Playing,Rocket Company,0.0
2004.0,Famicom Mini: Hikari Shinwa: Palutena no Kagami,11761,Platform,Nintendo,0.0
2009.0,Again,11763,Adventure,Ackkstudios,0.07
2010.0,Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,11764,Misc,Hudson Soft,0.0
1996.0,NHL Open Ice,11771,Sports,Midway Games,0.04
2011.0,Jewel Link Chronicles: Legend of Athena,11772,Puzzle,GSP,0.0
2005.0,Gundam Battle Tactics,11773,Action,Namco Bandai Games,0.0
2013.0,Touch Detective: Nameko Shigeru,11774,Adventure,Success,0.0
2015.0,Aikatsu! My No.1 Stage!,11775,Misc,Namco Bandai Games,0.0
2001.0,Sky Gunner,11776,Action,Sony Computer Entertainment,0.04
2015.0,Kenka Banchou 6: Soul & Blood,11781,Fighting,Screenlife,0.0
2011.0,Jewel Time Deluxe,11782,Puzzle,O-Games,0.04
2009.0,Picture Perfect Hair Salon,11783,Simulation,505 Games,0.07
1997.0,Real Sound: Kaze no Riguretto,11786,Adventure,Warp,0.0
2009.0,Overlord: Minions,11790,Puzzle,Codemasters,0.07
2005.0,The Rub Rabbits!,11791,Puzzle,Sega,0.03
2013.0,Saint Seiya: Brave Soldiers,11793,Fighting,Namco Bandai Games,0.0
2011.0,The Sims 3: Barnacle Bay,11794,Simulation,Electronic Arts,0.07
2005.0,Winx Club,11795,Shooter,Konami Digital Entertainment,0.05
2014.0,Hero Bank,11797,Role-Playing,Sega,0.0
2008.0,The Idolm@ster: Live for You!,11798,Misc,Namco Bandai Games,0.0
2012.0,Tokimeki Memorial Girl's Side Premium: 3rd Story,11799,Adventure,Konami Digital Entertainment,0.0
2000.0,Mega Man Xtreme,11801,Platform,Capcom,0.0
2011.0,ZhuZhu Pets: Quest for Zhu,11802,Misc,Activision,0.07
2003.0,SimCity 4: Deluxe Edition,11803,Simulation,Electronic Arts,0.0
2002.0,Bomberman Max 2: Red Advance,11804,Puzzle,Vivendi Games,0.05
2007.0,CSI: Dark Motives,11807,Adventure,Ubisoft,0.05
2009.0,Speed Zone,11808,Racing,Bethesda Softworks,0.01
2002.0,Godai: Elemental Force,11810,Action,3DO,0.04
2010.0,OK! Puzzle Stars,11811,Puzzle,Ubisoft,0.0
2005.0,Still Life,11812,Adventure,Microids,0.05
1995.0,Hang On GP,11814,Racing,Sega,0.0
2013.0,Goodbye Deponia,11815,Adventure,Daedalic Entertainment,0.0
1998.0,Uprising X,11816,Action,3DO,0.04
2001.0,Mega Man Xtreme 2,11818,Platform,Capcom,0.0
2006.0,Kengo: Legend of The 9,11820,Fighting,Majesco Entertainment,0.06
2008.0,Sigma Harmonics,11821,Role-Playing,Square Enix,0.0
2004.0,Kessen III,11822,Strategy,Tecmo Koei,0.04
2006.0,Harlem Globetrotters: World Tour,11823,Sports,Zoo Digital Publishing,0.07
2008.0,Summon Night,11824,Role-Playing,Banpresto,0.0
2002.0,Aero Elite: Combat Academy,11826,Simulation,Sega,0.04
2012.0,Damage Inc.: Pacific Squadron WWII,11828,Simulation,Mad Catz,0.07
2005.0,Pong / Asteroids / Yars' Revenge,11832,Misc,Zoo Digital Publishing,0.05
1998.0,NOëL: La Neige,11834,Adventure,Pioneer LDC,0.0
2010.0,Busou Shinki: Battle Masters,11835,Action,Konami Digital Entertainment,0.0
1998.0,Roll Away,11836,Puzzle,Sony Computer Entertainment,0.04
1994.0,Derby Jockey: Kishou e no Michi,11837,Sports,Asmik Corp,0.0
2008.0,Harukanaru Toki no Naka de 4,11838,Adventure,Tecmo Koei,0.0
2002.0,Maximum Chase,11839,Racing,Microsoft Game Studios,0.05
2013.0,Mugen Souls Z,11840,Role-Playing,Nippon Ichi Software,0.02
1996.0,Spot Goes to Hollywood,11842,Platform,Virgin Interactive,0.04
1997.0,G Darius,11844,Shooter,THQ,0.04
2003.0,Mucha Lucha! Mascaritas of the Lost Code,11847,Fighting,Ubisoft,0.05
2013.0,Invizimals: The Alliance,11848,Action,Sony Computer Entertainment,0.0
2009.0,Roogoo Attack!,11849,Puzzle,SouthPeak Games,0.07
2010.0,Rugby League 3,11851,Sports,Alternative Software,0.0
2007.0,River King: Mystic Valley (US sales),11855,Sports,Rising Star Games,0.07
2007.0,Romance of the Three Kingdoms XI,11856,Strategy,Tecmo Koei,0.0
2008.0,Digimon World Championship,11857,Role-Playing,Namco Bandai Games,0.0
2010.0,Lupin Sansei: Shijou Saidai no Zunousen,11858,Adventure,Namco Bandai Games,0.0
2013.0,Model * Oshare Audition: Dream Girl,11860,Misc,Alchemist,0.0
2010.0,Let's Paint,11861,Simulation,Zoo Games,0.07
2010.0,Squishy Tank,11862,Puzzle,Natsume,0.07
2009.0,Discovery Kids: Parrot Pals,11863,Simulation,505 Games,0.07
2008.0,Let's Ride! Friends Forever,11864,Adventure,THQ,0.07
2003.0,Archer Maclean's 3D Pool,11865,Misc,Crave Entertainment,0.05
2011.0,Pro Farm 1,11869,Simulation,Excalibur Publishing,0.0
2005.0,Combat: Task Force 121,11870,Shooter,Zoo Digital Publishing,0.05
2010.0,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,11871,Sports,Konami Digital Entertainment,0.0
2003.0,Exhibition Volume 4,11874,Misc,Microsoft Game Studios,0.05
2011.0,Petz Fantasy 3D,11875,Simulation,Ubisoft,0.07
1995.0,Viewpoint,11876,Shooter,Electronic Arts,0.04
2001.0,Disney's Donald Duck Advance,11878,Platform,Ubisoft,0.05
2010.0,Hakuouki: Yuugi Roku,11881,Adventure,Idea Factory,0.0
2002.0,Circus Maximus: Chariot Wars,11882,Racing,THQ,0.05
2005.0,Mega Man Battle Network 5: Double Team DS (US sales),11883,Role-Playing,Nintendo,0.07
1994.0,Kenyuu Densetsu Yaiba,11884,Action,Banpresto,0.0
2007.0,Elements of Destruction,11889,Strategy,THQ,0.07
2010.0,Speed,11891,Racing,Unknown,0.04
2007.0,Eiken DS,11892,Misc,Rocket Company,0.0
2009.0,Game Center CX: Arino no Chousenjou 2,11893,Action,Namco Bandai Games,0.0
2008.0,Robocalypse,11896,Strategy,Tecmo Koei,0.07
2013.0,J Legend Retsuden,11899,Misc,Namco Bandai Games,0.0
2009.0,Monster Racers,11901,Racing,Tecmo Koei,0.05
2000.0,The King of Fighters: Evolution,11902,Fighting,SNK,0.0
2009.0,DS Uranai Seikatsu,11903,Misc,Nintendo,0.0
2012.0,Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,11909,Action,Namco Bandai Games,0.0
2008.0,"Flower, Sun, and Rain",11910,Adventure,Rising Star Games,0.07
2002.0,James Cameron's Dark Angel,11911,Action,Vivendi Games,0.05
2011.0,Moxie Girlz,11913,Misc,GameMill Entertainment,0.07
2007.0,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,11916,Racing,Midway Games,0.03
1998.0,Alexi Lalas International Soccer,11917,Sports,Take-Two Interactive,0.04
2002.0,NCAA College Football 2K3,11920,Sports,Sega,0.05
2000.0,Monster Rancher Battle Card: Episode II,11921,Action,Tecmo Koei,0.04
2007.0,Make 10: A Journey of Numbers,11924,Puzzle,Nintendo,0.0
2000.0,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,11925,Sports,Nintendo,0.0
2010.0,Vampire Legends: Power of Three,11927,Adventure,THQ,0.07
2004.0,Famicom Mini: Nazo no Murasame-Jou,11928,Action,Nintendo,0.0
2002.0,Galerians: Ash,11929,Adventure,Sammy Corporation,0.03
2006.0,Mahjong Fight Club DS: Wi-Fi Taiou,11930,Misc,Konami Digital Entertainment,0.0
2005.0,Haunting Ground,11931,Action,Capcom,0.03
2011.0,"Horrid Henry: The Good, The Bad and The Bugly",11932,Platform,Asylum Entertainment,0.0
2009.0,Vampire Knight DS,11934,Adventure,D3Publisher,0.0
2008.0,Homie Rollerz,11936,Racing,Destineer,0.07
2007.0,Operation Darkness,11937,Role-Playing,Success,0.07
2013.0,Magi: The Labyrinth of Beginning,11938,Role-Playing,Namco Bandai Games,0.0
2008.0,Fantasy Aquarium by DS,11941,Simulation,Mercury Games,0.07
2005.0,"Hi! Hamtaro - Little Hamsters,big Adventures: Ham-Ham Challenge",11942,Misc,505 Games,0.07
2012.0,I Don't Have Many Friends Portable,11944,Adventure,Namco Bandai Games,0.0
2005.0,Fable: The Lost Chapters,11946,Role-Playing,Microsoft Game Studios,0.01
2002.0,Loons: The Fight For Fame,11947,Action,Atari,0.05
2003.0,Romance of the Three Kingdoms IX,11948,Strategy,Tecmo Koei,0.03
2002.0,Totaled!,11951,Racing,Rage Software,0.05
2006.0,Bleach: Heat the Soul 3,11952,Fighting,Sony Computer Entertainment,0.0
1993.0,Ecco: The Tides of Time,11953,Adventure,Sega,0.0
2009.0,Football Manager 2010,11957,Sports,Sega,0.0
1996.0,Machine Head,11959,Shooter,Eidos Interactive,0.04
1998.0,Vanguard Bandits,11960,Strategy,Human Entertainment,0.04
2009.0,Shin Chan Contra ¡Los Plastas!,11964,Platform,505 Games,0.0
1998.0,Blast Radius,11967,Action,Psygnosis,0.04
2001.0,ESPN National Hockey Night,11969,Sports,Konami Digital Entertainment,0.03
2003.0,Microsoft Flight Simulator 2004: A Century of Flight,11974,Simulation,Microsoft Game Studios,0.0
2009.0,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,11977,Sports,Konami Digital Entertainment,0.0
2014.0,Haikyuu!! Tsunage! Itadaki no Keshiki!!,11980,Adventure,Namco Bandai Games,0.0
1991.0,John Madden Football,11982,Sports,Imagineer,0.0
1997.0,Aero Gauge,11983,Racing,ASCII Entertainment,0.06
2000.0,Battlezone: Rise of the Black Dogs,11984,Strategy,Crave Entertainment,0.06
2001.0,Caesars Palace Advance: Millennium Gold Edition,11985,Misc,Majesco Entertainment,0.05
1999.0,Shadowgate 64: Trials of the Four Towers,11986,Adventure,Kemco,0.06
1998.0,Super Robot Spirits,11988,Fighting,Banpresto,0.0
2000.0,Mia Hamm Soccer 64,11989,Sports,THQ,0.06
2006.0,GunParade Orchestra: Shiro no Shou,11992,Adventure,Sony Computer Entertainment,0.0
2009.0,Hearts of Iron III,11993,Strategy,Paradox Interactive,0.01
2009.0,Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojyo no Uta,11994,Action,Irem Software Engineering,0.0
2010.0,Crime Lab: Body of Evidence,11996,Adventure,City Interactive,0.05
2009.0,Ant Nation,11997,Simulation,Konami Digital Entertainment,0.06
2007.0,The Sims 2: Seasons,12001,Simulation,Electronic Arts,0.01
2005.0,Let's Ride! Dreamer,12008,Adventure,DTP Entertainment,0.05
1996.0,Tecmo's Deception,12009,Role-Playing,Sunsoft,0.04
2010.0,Reader Rabbit 1st Grade,12010,Misc,Graffiti,0.07
2007.0,Anubis II,12011,Platform,Metro 3D,0.06
2006.0,Point Blank DS (JP sales),12012,Shooter,Atari,0.0
2000.0,G-Saviour,12015,Action,Sunrise Interactive,0.0
2006.0,Gintama DS: Yorozuya Daisoudou,12016,Action,Namco Bandai Games,0.0
2007.0,Heavenly Guardian,12018,Shooter,505 Games,0.06
2014.0,Cut the Rope,12019,Puzzle,Activision,0.06
2010.0,Crayon Shin-Chan: Obaka Daininden - Susume! Kasukabe Ninja Tai!,12020,Action,Namco Bandai Games,0.0
2004.0,Crimson Sea 2,12021,Action,Tecmo Koei,0.03
2010.0,Pizza Delivery Boy,12023,Simulation,Majesco Entertainment,0.06
2013.0,Doraemon: Nobita to Himitsu Dougu Hakubutsukan,12024,Action,FuRyu,0.0
2008.0,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,12025,Adventure,Alchemist,0.0
2015.0,IA/VT Colorful,12026,Misc,Marvelous Entertainment,0.0
2007.0,Operation: Vietnam,12028,Shooter,Majesco Entertainment,0.06
2010.0,Alpha and Omega,12029,Action,Unknown,0.06
1997.0,RayStorm,12031,Shooter,Sony Computer Entertainment,0.04
2008.0,Jake Power: Handyman,12033,Adventure,Ubisoft,0.06
2008.0,My Dress-Up,12034,Misc,Oxygen Interactive,0.06
1998.0,Circuit Breakers,12035,Racing,Mindscape,0.04
2010.0,Trick DS-han: Kakushi Kami no Sumukan,12036,Misc,Konami Digital Entertainment,0.0
2005.0,Colosseum: Road to Freedom,12038,Role-Playing,Tecmo Koei,0.03
2008.0,Target: Terror,12040,Shooter,Konami Digital Entertainment,0.06
2006.0,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,12042,Action,Banpresto,0.0
2005.0,Sprint Cars: Road to Knoxville,12043,Racing,THQ,0.03
2005.0,Real Time Conflict: Shogun Empires,12045,Strategy,Namco Bandai Games,0.06
2009.0,Dream Dance & Cheer,12046,Misc,Zoo Games,0.06
2000.0,Silpheed: The Lost Planet,12047,Shooter,Swing! Entertainment,0.03
2011.0,Billy's Boot Camp: Wii de Enjoy Diet!,12050,Sports,Rocket Company,0.0
1997.0,Fantastic Four,12053,Action,Acclaim Entertainment,0.04
2007.0,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,12054,Adventure,Alchemist,0.0
2010.0,Tournament of Legends,12055,Fighting,Sega,0.04
2006.0,Xbox Live Arcade Unplugged Volume 1,12056,Misc,Microsoft Game Studios,0.05
2004.0,River City Ransom EX,12057,Action,Atlus,0.05
2008.0,San Goku Shi Taisen Ten,12058,Strategy,Sega,0.0
2012.0,Fairy Tail: Zelef Kakusei,12061,Action,Unknown,0.0
1996.0,Strike Point,12062,Simulation,Elite,0.04
2001.0,Crazy Taxi 2,12063,Racing,Sega,0.0
2012.0,Tank! Tank! Tank!,12065,Action,Namco Bandai Games,0.02
1993.0,Street Fighter II': Special Champion Edition (JP weekly sales),12067,Action,Capcom,0.0
2010.0,Keroro RPG: Kishi to Musha to Densetsu no Kaizoku,12070,Role-Playing,Namco Bandai Games,0.0
2004.0,Famicom Mini: Wrecking Crew,12071,Puzzle,Nintendo,0.0
2014.0,Hoppechan: Minna de Odekake! Waku Waku Hoppe Land!!,12072,Action,Nippon Columbia,0.0
2009.0,Suzumiya Haruhi no Gekidou,12074,Adventure,Kadokawa Shoten,0.0
2005.0,Classic Action: Devilish,12075,Misc,505 Games,0.06
2008.0,Jackass the Game DS,12076,Action,Empire Interactive,0.06
1995.0,Space Hulk: Vengeance of the Blood Angels,12077,Shooter,Electronic Arts,0.04
2002.0,Robot Alchemic Drive,12079,Action,Enix Corporation,0.03
1994.0,Motor Toon Grand Prix (Japan),12080,Racing,Sony Computer Entertainment,0.0
2005.0,Dino Master: Dig Discover Duel,12081,Strategy,Majesco Entertainment,0.06
2002.0,Hikaru no Go: Heian Gensou Ibunroku,12083,Adventure,Konami Digital Entertainment,0.0
2014.0,Godzilla (2014),12084,Action,Namco Bandai Games,0.0
2007.0,Dynasty Warriors DS: Fighter's Battle,12085,Action,Tecmo Koei,0.04
1998.0,OverBlood 2,12087,Action,Evolution Games,0.0
2002.0,Fighter Maker 2,12088,Fighting,Enterbrain,0.03
2003.0,Lifeline,12089,Adventure,Sony Computer Entertainment,0.03
1999.0,Dragon Valor,12090,Role-Playing,Sony Computer Entertainment,0.04
2002.0,Judie no Atelier: Guramnat no Renkinjutsushi,12091,Role-Playing,Gust,0.0
2004.0,Firefighter F.D.18,12095,Action,Konami Digital Entertainment,0.03
2008.0,DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,12098,Adventure,Tecmo Koei,0.0
2010.0,Family Trainer: Treasure Adventure,12101,Sports,Namco Bandai Games,0.0
1998.0,Power Pro GB,12103,Sports,Konami Digital Entertainment,0.0
2006.0,Sudoku Fever,12104,Puzzle,Take-Two Interactive,0.05
2001.0,The Putter Golf,12106,Sports,D3Publisher,0.04
1995.0,Super Real Mahjong Graffiti,12109,Misc,Seta Corporation,0.0
1993.0,Ninja Warriors,12111,Action,Titus,0.0
2007.0,Zettai Onkan Otoda Master,12113,Role-Playing,Hudson Soft,0.0
2010.0,Basketball Hall of Fame Ultimate Hoops Challenge,12114,Sports,Zoo Games,0.06
2007.0,Dragoneer's Aria,12115,Role-Playing,Tecmo Koei,0.02
1997.0,TigerShark,12116,Simulation,GT Interactive,0.04
2015.0,Lost Heroes 2,12117,Action,Namco Bandai Games,0.0
1997.0,Norse by Norsewest: The Return of the Lost Vikings,12118,Action,Interplay,0.04
2008.0,Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,12123,Role-Playing,Takara Tomy,0.0
2007.0,Shin Lucky * Star: Moe Drill ~Tabidachi~,12124,Action,Kadokawa Shoten,0.0
1995.0,DefCon 5,12127,Shooter,Psygnosis,0.04
2007.0,Lost in Blue 2,12128,Adventure,Konami Digital Entertainment,0.01
2008.0,Secret Service: Ultimate Sacrifice,12130,Action,Activision,0.03
2006.0,Deep Labyrinth,12132,Action,505 Games,0.06
2008.0,Tropix,12133,Puzzle,Capcom,0.06
2002.0,Nichibeikan Pro Yakyuu: Final League,12134,Sports,SquareSoft,0.0
2008.0,Hammerin' Hero,12136,Action,Irem Software Engineering,0.06
2006.0,God Hand,12139,Action,Capcom,0.0
2006.0,Shin Chan: Las Nuevas Aventuras Para Wii!,12140,Action,505 Games,0.0
2007.0,Fatal Fury: Battle Archives Volume 2,12145,Fighting,SNK Playmore,0.03
2014.0,Transformer: Rise of the Dark Spark (3DS),12147,Role-Playing,Activision,0.05
2008.0,Freddi Fish: Kelp Seed Mystery,12148,Adventure,Majesco Entertainment,0.06
2011.0,Ragnarok: Hikari to Yami no Koujo,12149,Role-Playing,GungHo,0.02
2008.0,Imagine: Gymnast,12153,Simulation,Ubisoft,0.05
2006.0,Kanji Sonomama DS Rakubiki Jiten,12154,Misc,Nintendo,0.0
2011.0,Cities XL 2012,12157,Strategy,Focus Home Interactive,0.01
2005.0,everGirl,12159,Adventure,THQ,0.05
2012.0,Heroes Phantasia,12160,Role-Playing,Namco Bandai Games,0.0
2008.0,Prince of Persia: The Fallen King,12161,Action,Ubisoft,0.06
2011.0,Jewels of the Ages,12162,Puzzle,City Interactive,0.03
2006.0,Chuugaku Eitango Target 1800 DS,12165,Misc,IE Institute,0.0
2015.0,Future Card Buddy Fight: Yuujou no Bakunetsu Fight,12166,Action,FuRyu,0.0
2003.0,World Racing,12167,Racing,TDK Mediactive,0.05
2009.0,Dreamer Series: Pop Star,12173,Misc,Tivola,0.04
2000.0,Card Games,12174,Misc,D3Publisher,0.04
2010.0,My Amusement Park,12175,Misc,Scholastic Inc.,0.06
1997.0,Mega Man: Battle & Chase,12176,Racing,Capcom,0.0
2007.0,R-Type Command,12178,Strategy,Rising Star Games,0.05
2007.0,Age of Empires III: The Asian Dynasties,12179,Strategy,Microsoft Game Studios,0.0
1998.0,Destrega,12180,Fighting,Sony Computer Entertainment,0.04
2007.0,Dungeon Maker II: The Hidden War,12181,Role-Playing,Global A Entertainment,0.06
1996.0,The Final Round,12182,Sports,Konami Digital Entertainment,0.04
2011.0,Nobunaga no Yabou: Tendou with Power-Up Kit,12183,Strategy,Tecmo Koei,0.0
2006.0,MAPLUS: Portable Navi,12185,Misc,Edia,0.0
2008.0,Brain Quest: Grades 3 & 4,12187,Misc,Electronic Arts,0.06
2009.0,Petz: Hamsterz Bunch,12188,Simulation,Ubisoft,0.06
2005.0,Centipede / Breakout / Warlords,12192,Misc,Zoo Digital Publishing,0.05
2010.0,Lucian Bee's: Justice Yellow / Evil Violet,12193,Adventure,5pb,0.0
2004.0,Armored Core: Nine Breaker,12196,Simulation,505 Games,0.03
2007.0,Doraemon: Nobita no Shin Makai Daibouken DS,12197,Role-Playing,Sega,0.0
2015.0,Fairy Fencer F: Advent Dark Force,12199,Role-Playing,Idea Factory International,0.02
2009.0,Fantasy Aquarium World,12202,Simulation,Destineer,0.06
2011.0,Monster Tale,12203,Platform,Majesco Entertainment,0.06
2005.0,Tokobot,12204,Platform,Take-Two Interactive,0.06
2001.0,Gambler Densetsu Tetsuya,12206,Adventure,Athena,0.0
2013.0,The Guided Fate Paradox,12207,Role-Playing,Nippon Ichi Software,0.0
2006.0,Bleach: Hanatareshi Yabou,12208,Role-Playing,Sony Computer Entertainment,0.0
2009.0,Cold Stone Creamery: Scoop It Up,12210,Misc,Zoo Games,0.06
2006.0,Yoake Yori Ruriiro na: Brighter than Dawning Blue,12211,Adventure,Aria,0.0
1997.0,Pandemonium 2,12212,Platform,BMG Interactive Entertainment,0.04
2012.0,MotorStorm RC,12213,Racing,Sony Computer Entertainment,0.0
2010.0,Touch 'N' Play Collection,12216,Misc,O-Games,0.04
1996.0,Parlor! Mini 2,12219,Misc,Nippon Telenet,0.0
2014.0,Gundam Try Age SP,12220,Strategy,Namco Bandai Games,0.0
2005.0,Gunstar Super Heroes,12222,Shooter,Sega,0.05
2008.0,Insecticide,12223,Action,Gamecock,0.06
1998.0,C: The Contra Adventure,12224,Shooter,Konami Digital Entertainment,0.04
2007.0,Interactive Storybook DS Series 1,12225,Misc,Tommo,0.06
2002.0,Frogger Advance: The Great Quest,12226,Action,Konami Digital Entertainment,0.05
2001.0,Pocky & Rocky with Becky,12231,Shooter,Altron,0.05
1993.0,Streets of Rage 3,12233,Action,Sega,0.0
2010.0,Chocolatier,12234,Misc,Zoo Games,0.06
2010.0,Cosmos Chaos!,12235,Misc,Mentor Interactive,0.06
2014.0,12-Sai. Honto no Kimochi,12237,Adventure,Happinet,0.0
1996.0,Speed Racer,12242,Racing,Tomy Corporation,0.04
2007.0,Walt Disney Pictures Presents Enchanted,12244,Platform,Disney Interactive Studios,0.04
2014.0,Cardfight!! Vanguard: Lock On Victory!!,12245,Misc,FuRyu,0.0
2011.0,Jewel Quest IV: Heritage,12246,Puzzle,iWin,0.0
2001.0,Hot Wheels: Burnin' Rubber,12248,Racing,THQ,0.05
2004.0,Wings of War,12252,Simulation,Take-Two Interactive,0.05
2009.0,Jam Sessions 2,12253,Misc,Ubisoft,0.06
2007.0,Orcs & Elves,12254,Role-Playing,Electronic Arts,0.06
2004.0,RPG Maker 3,12256,Role-Playing,Enterbrain,0.03
2011.0,Motion Explosion!,12258,Misc,505 Games,0.05
2013.0,Genkai Tokki Monster Monpiece,12259,Strategy,Idea Factory,0.0
2002.0,Desert Strike Advance,12260,Simulation,Electronic Arts,0.05
2001.0,Kabuki Warriors,12261,Action,Genki,0.05
2006.0,Gradius Collection,12262,Shooter,Konami Digital Entertainment,0.04
2006.0,Disney's Chicken Little: Ace In Action,12263,Shooter,Disney Interactive Studios,0.06
1994.0,Discworld,12265,Adventure,Psygnosis,0.04
2006.0,Escape from Bug Island,12267,Action,Eidos Interactive,0.04
2009.0,Elite Forces: Unit 77,12270,Strategy,Deep Silver,0.06
1998.0,July,12271,Adventure,Fortyfive,0.0
2000.0,ESPN Winter X-Games: Snowboarding 2002,12272,Sports,Konami Digital Entertainment,0.05
2008.0,Bleach: Versus Crusade,12273,Fighting,Sega,0.0
2000.0,Kanon,12274,Adventure,NEC Interchannel,0.0
2005.0,NanoBreaker,12275,Action,Konami Digital Entertainment,0.03
2008.0,My Pet Shop,12277,Simulation,Square Enix,0.06
2000.0,Guitar Freaks 3rdMIX & DrumMania 2ndMIX,12278,Simulation,Konami Digital Entertainment,0.0
